id,price,year,manufacturer,model,condition,odometer,title_status,vin,type,lat,long
9815,1428,81,29,3011,0,2282,0,5493,1,2077,136
9814,1512,84,28,2748,0,1070,0,6055,1,2077,136
9813,1428,83,9,2331,0,1388,0,4148,1,2077,136
9812,1637,83,35,2722,0,1265,0,5006,1,2077,136
9810,1362,81,19,2424,1,2030,0,309,1,2291,13
9811,1637,83,35,2722,0,1485,0,5007,1,2077,136
9809,1143,81,7,2505,0,1575,0,1931,10,2077,136
9808,1654,82,32,17,0,664,0,442,11,2077,136
9807,2209,84,32,160,0,160,0,4237,11,2077,136
9806,1930,79,13,3202,0,1828,0,4540,11,2077,136
9805,1956,82,37,3532,0,838,0,5754,11,2077,136
9804,1555,84,19,1199,0,911,0,4117,1,2077,136
9803,667,79,7,3405,0,2292,0,1851,10,2077,136
9802,2086,81,13,4010,0,1437,0,2394,1,2077,136
9801,1956,83,37,3532,0,1112,0,5750,11,2077,136
9800,2197,82,13,3239,0,672,0,2573,11,2077,136
9799,1709,81,9,1421,0,2541,0,334,1,2077,136
9798,1555,82,29,2789,0,939,0,5511,1,2077,136
9797,1591,79,29,3989,0,2979,0,5454,1,2077,136
9796,1469,81,35,1275,0,1819,0,6166,1,2077,136
9795,1637,84,29,2789,0,679,0,5510,1,2077,136
9794,1637,84,29,2789,0,1012,0,5512,1,2077,136
9793,1591,81,32,17,0,3055,0,4197,11,2077,136
9789,667,69,33,2463,3,5929,0,7168,1,2175,73
9788,1244,79,3,708,3,3653,0,7307,10,2175,73
9787,1244,73,6,1591,3,5430,0,2683,1,2175,73
9785,1179,76,4,3931,3,2964,0,5862,1,2175,73
9741,1662,82,38,3666,0,3633,0,7835,1,2084,131
9530,2221,30,7,1007,4,0,0,3,4,2152,97
9522,2225,30,12,2647,4,0,0,3,4,2162,57
9519,1637,83,4,281,4,253,0,2,10,2238,94
8799,1179,75,7,1005,3,2848,0,3664,4,2175,73
9518,186,68,9,1430,1,4779,0,2,0,2271,133
9514,313,69,32,17,2,7669,0,626,11,2162,57
9510,834,78,16,3817,0,2015,0,7021,4,2188,91
9508,1892,81,13,3202,0,2951,0,4525,11,2177,77
9504,870,81,37,1011,1,4779,0,2,10,2253,26
9502,996,81,16,3817,0,528,0,7013,4,2188,91
9501,1445,77,12,1711,0,6433,0,1454,11,2177,77
9498,1391,80,19,3871,0,3014,0,146,1,2177,77
9495,1513,82,16,3754,0,1003,0,6909,13,2188,91
9494,263,60,32,160,2,8534,0,2,11,2140,114
9481,2048,79,12,1711,0,1262,0,1553,11,2177,77
9459,968,75,37,3828,3,2341,0,5125,13,2168,74
9458,1042,79,37,3539,3,4333,0,5815,9,2168,74
9457,1428,82,12,2059,3,989,0,4315,10,2168,74
9453,194,65,7,3825,3,5816,0,2,12,2171,66
8522,785,82,20,3002,3,288,0,7033,10,2180,93
9450,101,59,15,733,1,4779,0,2,10,2254,31
9416,80,52,7,3069,3,4779,0,2,9,2254,31
9397,1391,75,12,1711,0,3780,0,1544,11,2177,77
9388,165,65,15,1122,0,4779,0,2,0,2238,94
9387,1685,81,19,3885,0,1295,0,153,1,2177,77
9373,1685,81,19,3871,0,1685,0,160,1,2177,77
9333,1365,73,19,3899,0,4772,0,2913,1,2177,77
9332,1365,75,12,1711,0,4008,0,1542,11,2177,77
9313,1512,80,4,370,3,2103,0,7384,10,2175,73
9312,1512,79,4,370,3,2038,0,7383,10,2175,73
9311,1119,73,4,3949,3,3897,0,5847,1,2175,73
9310,1179,76,4,3942,3,3318,0,5876,1,2175,73
9308,1555,76,25,946,3,3703,0,7675,10,2175,73
9307,667,72,4,214,3,4947,0,7526,10,2175,73
9293,1412,81,24,1354,0,2086,0,6397,1,2084,131
9121,1203,81,8,116,0,682,0,125,10,2188,91
9120,996,78,6,821,0,1936,0,1966,10,2177,77
9119,1490,79,12,1711,0,4066,0,1488,11,2177,77
9117,296,71,12,2049,3,6196,0,2,0,2162,57
9113,1592,82,9,1421,0,1348,0,326,1,2188,91
9111,1940,81,4,3950,0,1892,0,5855,1,2177,77
9110,1608,77,12,1711,0,3634,0,1453,11,2177,77
9108,263,75,9,2680,3,7945,0,2,1,2128,163
9103,1365,78,3,711,0,3206,0,7310,10,2177,77
9102,1391,79,12,1711,0,5194,0,1457,11,2177,77
9101,562,71,15,1128,3,3587,0,3849,4,2180,93
9097,2127,81,6,1595,0,2661,0,2700,1,2177,77
9096,1144,75,12,1668,0,5794,0,1122,11,2177,77
9064,1179,78,19,2156,3,3289,0,348,1,2168,74
9063,1428,75,22,2194,3,5050,0,6785,1,2168,74
9062,968,71,0,512,3,3273,0,5336,1,2168,74
8518,1685,76,25,946,0,2118,0,7676,10,2177,77
8961,1244,78,4,3942,0,3763,0,5883,1,2177,77
8960,1555,79,32,17,0,4145,0,541,11,2177,77
8958,1144,75,12,1668,0,5794,0,1122,11,2177,77
8926,996,78,6,821,0,1936,0,1966,10,2177,77
8925,1638,82,29,3634,0,477,0,3113,11,2177,77
8873,996,78,12,1497,0,4042,0,3578,4,2177,77
8872,1042,78,29,2789,0,4733,0,5472,1,2177,77
8845,1555,79,32,17,0,4145,0,541,11,2177,77
8812,1043,80,0,2362,4,4779,0,2,10,2140,114
8808,1157,80,29,786,3,1257,0,3097,10,2180,93
8807,507,77,11,386,3,3573,0,4104,3,2180,93
8806,941,80,15,1948,3,656,0,4576,5,2180,93
8804,1065,83,20,3435,3,370,0,7071,5,2180,93
8803,785,82,20,3002,3,288,0,7033,10,2180,93
8801,1042,76,25,1443,3,3356,0,7711,4,2175,73
8800,1365,77,4,3941,3,1280,0,5880,1,2175,73
8798,739,77,38,2780,3,3586,0,3196,10,2175,73
8796,968,71,25,2110,3,3672,0,4885,1,2175,73
8794,805,75,4,3930,3,3921,0,7590,1,2175,73
8778,97,66,12,1964,0,4779,0,2,0,2140,114
8758,1971,77,13,3239,0,5092,0,2559,11,2084,131
8610,996,68,30,2191,1,2573,0,5985,4,2277,6
8557,72,70,9,2143,2,7507,0,2,0,2162,57
8556,1428,81,29,3020,0,2282,0,5493,1,2101,141
8555,1203,83,19,1199,0,309,0,4110,1,2188,91
8552,1673,76,25,1445,0,3221,0,7699,10,2177,77
8551,891,73,12,1958,0,1971,0,3597,13,2177,77
8550,2100,81,12,1914,0,2130,0,1329,11,2100,139
8548,1748,80,32,64,0,4094,0,489,11,2100,139
8517,996,76,37,3826,0,3456,0,5122,13,2177,77
8547,580,68,32,296,3,106,4,2,9,2254,31
8545,1513,80,19,2151,0,3570,0,377,1,2188,91
8544,969,76,13,3202,4,4779,0,2,11,2187,70
8543,1445,80,4,224,0,2412,0,7356,10,2177,77
8542,1673,82,12,1958,0,1645,0,3603,13,2177,77
8541,2086,83,37,2456,0,60,0,5769,11,2100,139
8538,1179,78,12,1510,0,2795,0,3575,1,2078,140
8535,1749,81,0,577,0,1969,0,7969,10,2177,77
8534,1391,79,12,1711,0,5194,0,1457,11,2177,77
8532,1244,76,12,1805,0,5910,0,1470,11,2101,141
8530,2193,29,0,84,1,0,0,3,10,2162,57
8528,1674,79,32,17,0,1410,0,526,9,2188,91
8526,507,77,11,386,3,3573,0,4104,3,2180,93
8525,941,80,15,1948,3,656,0,4576,5,2180,93
8524,1065,83,20,3435,3,370,0,7071,5,2180,93
8516,456,73,1,2971,0,7922,0,5407,1,2177,77
8515,852,76,12,2944,0,4117,0,1581,11,2101,141
8514,1673,82,12,1958,0,1645,0,3603,13,2177,77
8513,891,78,4,226,0,3555,0,7353,10,2177,77
8512,996,76,37,3826,0,3456,0,5122,13,2177,77
8510,1673,76,25,1445,0,3221,0,7699,10,2177,77
8499,504,70,35,2413,3,7251,0,4969,13,2225,108
8485,411,58,7,1242,3,2484,4,1908,4,2220,101
8484,1649,82,32,56,0,942,0,527,11,2101,141
8483,887,78,12,1963,1,4412,0,3599,1,2220,101
8482,410,58,7,1242,3,2484,4,1908,4,2220,101
8479,504,67,12,1927,3,8667,0,4381,11,2220,101
8476,2115,84,32,42,0,415,0,605,11,2100,139
8460,968,83,12,1969,0,792,0,738,10,2101,141
8444,966,78,12,1738,3,6153,0,1433,9,2168,74
8443,736,80,19,2808,3,2093,0,254,1,2168,74
8436,1390,80,32,23,0,5346,0,524,11,2103,147
8428,1111,76,7,827,0,7185,0,4492,11,2102,161
8424,1418,63,32,0,0,5276,0,107,9,2102,161
8423,1952,83,19,3871,0,234,0,218,1,2102,161
8407,1555,78,32,63,0,4615,0,549,11,2101,141
8406,1238,68,12,1635,0,7650,0,1193,1,2102,161
8385,174,64,39,3808,3,8496,0,7907,0,2209,125
8381,739,81,9,2339,0,4154,0,4127,1,2100,139
8373,1545,83,13,190,4,274,0,2670,12,2080,152
8361,1960,84,9,1427,0,542,0,406,1,2103,147
8334,1445,80,35,2725,1,3566,0,5020,13,2198,71
8309,2057,84,32,23,0,364,0,603,11,2079,143
8269,2204,82,12,3709,4,4779,0,2,12,2162,57
8265,2102,84,19,2458,0,320,0,225,1,2100,139
8241,1489,83,35,1997,0,1200,0,6219,1,2101,141
8218,64,68,29,2047,6,8644,4,3317,9,2248,148
8183,1365,80,19,2157,0,3680,0,339,1,2101,141
8136,456,33,12,1745,1,4779,0,2,11,2238,94
8114,1864,84,9,1424,0,662,0,332,1,2103,147
8112,2036,30,7,2239,0,8677,0,2,0,2113,121
8088,1214,84,29,3170,0,310,0,4618,10,2100,139
8053,891,77,23,2593,0,5079,0,3936,1,2177,77
8040,1010,82,7,3409,0,863,0,1852,5,2103,147
8007,1512,79,32,43,0,4409,0,469,11,2103,147
7995,1328,82,24,1341,3,612,0,6352,1,2180,93
7989,1380,82,29,2350,3,764,0,6453,1,2180,93
7988,879,77,15,1951,3,632,0,6296,5,2180,93
7982,891,73,4,3943,3,3790,0,5844,1,2175,73
7981,1179,76,4,418,3,4263,0,7459,10,2175,73
7980,1956,79,25,3067,3,3554,0,7732,10,2175,73
7979,508,69,4,3923,3,3949,0,7581,1,2175,73
7977,1119,77,4,211,3,1809,0,7346,10,2175,73
7976,1119,78,4,212,3,2406,0,7352,10,2175,73
7971,149,65,29,3160,3,6619,0,4663,10,2278,83
7961,2157,80,12,1915,0,3670,0,1328,11,2100,139
7940,1783,83,3,2893,0,751,0,7229,1,2084,131
7930,1365,83,28,2753,0,1501,0,6059,1,2100,139
7923,238,70,3,680,0,4779,0,2,0,2140,114
7921,456,58,12,1465,0,4779,0,2,0,2140,114
7910,1244,76,7,3307,0,7442,0,4419,11,2101,141
7896,97,60,29,2532,0,8237,0,2,0,2206,97
7817,456,70,37,2857,3,4911,0,7985,5,2291,13
7810,337,62,13,2330,1,3146,0,2,1,2254,31
7803,174,71,20,3031,0,7662,0,2,0,2153,88
7797,492,77,37,1011,0,4779,4,2,0,2162,57
7796,1537,83,9,1075,0,558,0,3414,10,2103,147
7794,1327,83,19,2983,0,289,0,7961,1,2188,91
7791,1244,83,35,2259,0,1305,0,4950,13,2100,139
7790,696,69,29,2030,0,7042,0,3124,8,2188,91
7788,1761,82,32,71,0,2401,0,451,11,2100,139
7786,2183,84,13,3249,4,139,0,2,11,2238,94
7784,1931,81,19,3871,0,1829,0,191,1,2188,91
7783,1428,79,19,2161,0,3372,0,373,1,2101,141
7775,1119,77,32,73,0,2246,0,4178,11,2101,141
7771,509,72,38,3666,3,6429,0,2,1,2275,8
7767,2115,84,32,42,0,415,0,605,11,2100,139
7758,862,79,8,3677,0,3863,0,3454,6,2188,91
7755,879,77,15,1951,3,632,0,6296,5,2180,93
7754,1328,82,24,1341,3,612,0,6352,1,2180,93
7753,387,78,16,1518,3,6249,0,6981,10,2180,93
7751,968,83,12,1969,0,792,0,738,10,2101,141
7746,80,45,38,2299,3,4779,0,2,0,2140,114
7745,1555,76,32,40,0,3538,0,676,11,2101,141
7737,1930,83,9,1427,0,715,0,400,1,2100,139
7732,108,51,24,852,3,61,0,2,11,2254,31
7729,1179,83,37,1239,0,1273,0,5964,10,2103,147
7727,1637,81,17,2923,3,1886,0,5437,1,2168,74
7726,966,80,29,3015,3,2821,0,5484,13,2168,74
7723,1304,81,19,1095,0,2151,0,300,1,2103,147
7721,1119,72,12,1833,3,7379,0,1685,11,2239,162
7720,1910,79,13,3202,1,2276,0,2,0,2162,57
7702,2057,84,32,21,0,364,0,603,11,2103,147
7695,1489,83,35,1997,0,1200,0,6219,1,2101,141
7689,1730,79,12,2440,0,1609,0,1446,11,2101,141
7688,263,59,37,351,2,7832,0,2,1,2238,94
7683,1915,82,12,1667,0,652,0,1013,1,2101,141
7675,1793,81,12,1667,0,2522,0,1015,1,2100,139
7670,1010,82,7,2509,0,2947,0,1916,10,2101,141
7667,1470,83,16,2367,0,681,0,6931,13,2188,91
7666,1940,82,15,2831,0,1130,0,5296,1,2188,91
7664,1995,80,13,3252,0,2820,0,2586,11,2100,139
7652,410,73,15,1144,0,7312,0,63,10,2101,141
7638,1119,83,7,2513,0,1672,0,1926,10,2101,141
7625,1583,79,7,3284,1,4218,0,4433,11,2125,27
7623,2023,80,7,3573,1,2424,0,2524,1,2125,27
7622,1386,77,13,3202,1,5076,0,4506,11,2125,27
7621,492,76,5,2376,1,6187,0,1954,10,2125,27
7586,2048,79,12,2447,0,2900,0,1308,11,2101,141
7580,1038,80,13,3607,0,3117,0,3730,1,2084,131
7620,2131,80,12,1882,1,1723,0,1290,11,2125,27
7619,1709,80,12,1848,0,1587,0,1382,11,2100,139
7613,834,75,12,1657,0,6262,0,1136,1,2177,77
7610,410,72,15,1144,0,7725,0,2822,10,2101,141
7606,387,78,16,1518,3,6249,0,6981,10,2180,93
7605,1157,80,29,786,3,1257,0,3097,10,2180,93
7604,507,77,11,386,3,3573,0,4104,3,2180,93
7603,941,80,15,1948,3,656,0,4576,5,2180,93
7602,1065,83,20,3435,3,370,0,7071,5,2180,93
7600,58,65,3,694,2,6524,0,2,13,2140,114
7599,1042,79,38,2327,3,2013,0,4814,13,2175,73
7598,805,72,4,216,3,4390,0,7542,3,2175,73
7597,1428,78,4,419,3,2997,0,7551,10,2175,73
7596,1244,77,4,211,3,1636,0,7348,10,2175,73
7594,805,71,4,216,3,3461,0,7520,10,2175,73
7592,1244,78,4,3928,3,2623,0,5870,1,2175,73
7576,1428,81,29,3020,0,2282,0,5493,1,2101,141
7519,1116,78,37,3830,0,3177,0,2,8,2291,13
7518,1412,72,9,3462,1,3754,0,2,12,2291,13
7517,149,66,38,2129,2,6919,0,2,5,2138,110
7515,789,70,37,3534,0,8235,0,5716,0,2278,83
7511,614,77,12,2049,0,4161,0,4379,10,2188,91
7510,1592,84,16,3128,0,1222,0,6941,13,2188,91
7509,1366,82,16,3115,0,1139,0,6939,13,2188,91
7508,1366,79,20,3415,0,1026,0,5927,13,2188,91
7507,969,79,20,3454,0,2355,0,7102,13,2188,91
7506,1674,78,12,1745,0,1921,0,1275,9,2188,91
7505,1470,72,12,1745,0,2430,0,1726,9,2188,91
7504,1071,81,29,2912,0,1496,0,6445,12,2188,91
7503,1203,80,13,3607,0,1949,0,3733,1,2188,91
7502,1974,83,19,3871,0,399,0,227,1,2188,91
7501,969,79,6,1317,0,4974,0,1987,4,2189,90
7500,1203,80,29,2030,0,2873,0,3130,9,2188,91
7499,1556,81,19,2151,0,1763,0,360,1,2189,90
7498,1513,84,16,2367,0,111,0,6933,13,2188,91
7497,1991,84,12,1711,0,620,0,1374,9,2189,90
7496,1071,83,16,3391,0,1445,0,5565,10,2188,91
7495,1144,80,19,1092,0,1962,0,285,1,2189,90
7494,834,78,16,3817,0,2015,0,7021,4,2188,91
7493,1608,80,32,17,0,2773,0,488,9,2189,90
7492,996,81,16,3817,0,528,0,7013,4,2188,91
7491,668,80,9,2143,0,5746,0,3506,6,2189,90
7490,1043,81,16,3391,0,1275,0,5558,10,2188,91
7489,1490,81,9,1421,0,4195,0,330,1,2189,90
7488,1203,81,8,116,0,682,0,125,10,2189,90
7487,1327,82,16,3754,0,344,0,6915,13,2189,90
7486,1071,83,9,2143,0,2313,0,3520,6,2189,90
7485,969,79,20,3454,0,2355,0,7102,13,2189,90
7484,1860,82,19,2151,0,582,0,382,1,2189,90
7483,509,79,16,1517,0,5441,0,6982,10,2189,90
7482,1071,83,9,2143,0,2039,0,3517,6,2189,90
7481,1513,83,19,1092,0,356,0,316,1,2189,90
7480,1366,82,16,3115,0,1139,0,6939,13,2189,90
7479,834,78,16,3817,0,2015,0,7021,4,2189,90
7478,1305,81,19,2151,0,4107,0,355,1,2189,90
7477,1203,80,13,3607,0,1949,0,3733,1,2189,90
7476,1245,80,8,233,0,3196,0,3367,10,2189,90
7475,1071,83,9,2143,0,2293,0,3518,6,2189,90
7474,1305,82,16,3754,0,543,0,6906,13,2189,90
7473,2010,84,7,3573,0,1570,0,2520,1,2189,90
7472,220,58,15,1122,0,4779,0,2,0,2218,20
7471,969,84,37,1231,0,1656,0,5969,10,2189,90
7470,1981,82,32,160,0,1874,0,4223,9,2189,90
7469,1685,82,9,1421,0,1992,0,331,1,2189,90
7468,892,80,8,116,0,2982,0,117,10,2189,90
7467,1592,82,9,1421,0,1348,0,326,1,2189,90
7466,1513,84,16,2367,0,111,0,6933,13,2189,90
7465,1203,83,19,1199,0,309,0,4110,1,2189,90
7464,996,81,16,3817,0,528,0,7013,4,2189,90
7463,1043,81,16,3391,0,1275,0,5558,10,2189,90
7462,1513,82,16,3754,0,1003,0,6909,13,2189,90
7461,1674,79,32,17,0,1410,0,526,9,2189,90
7460,1071,83,16,3391,0,1445,0,5565,10,2189,90
7459,1974,83,19,3871,0,399,0,227,1,2189,90
7458,862,79,8,3677,0,3863,0,3454,6,2189,90
7457,614,77,12,2049,0,4161,0,4379,10,2189,90
7456,1513,80,19,2151,0,3570,0,377,1,2189,90
7455,996,81,8,116,0,1169,0,127,10,2189,90
7454,2089,83,32,296,0,1048,0,4166,9,2189,90
7453,1674,78,12,1745,0,1921,0,1275,9,2189,90
7452,581,78,16,728,0,3384,0,6962,5,2189,90
7451,1327,83,19,2983,0,289,0,7961,1,2189,90
7450,1674,76,9,1061,0,1306,0,3343,4,2189,90
7449,1931,81,19,3871,0,1829,0,191,1,2189,90
7447,996,81,8,116,0,1169,0,127,10,2188,91
7442,892,80,8,116,0,2982,0,117,10,2188,91
7440,1592,78,9,1421,0,2169,0,402,1,2188,91
7439,1380,82,29,2350,3,764,0,6453,1,2180,93
7438,1157,80,29,786,3,1257,0,3097,10,2180,93
7437,507,77,11,386,3,3573,0,4104,3,2180,93
7431,793,69,13,4010,1,6196,0,2327,1,2181,88
7366,805,71,17,2078,3,3132,0,6526,10,2168,74
7365,1591,79,12,1666,3,3023,0,1014,1,2168,74
7364,1244,73,32,2820,3,5287,0,608,9,2168,74
7358,153,65,35,2410,3,8056,0,2,5,2140,114
7356,996,56,37,2386,0,8333,0,2,0,2162,57
7340,696,78,24,202,4,2024,0,2,10,2290,113
7336,918,61,7,52,1,145,0,3722,11,2279,25
7333,1445,77,12,1711,0,6433,0,1454,11,2177,77
7313,1096,79,12,2049,0,2587,0,4313,10,2177,77
7297,1513,82,16,3754,0,1003,0,6909,13,2188,91
7290,1754,83,19,3897,0,808,0,185,0,2278,83
7286,132,64,37,3387,1,6854,0,2,4,2249,60
7285,764,63,12,1898,1,8273,0,1743,9,2108,160
7284,968,79,9,1074,0,2325,0,3387,10,2177,77
7267,508,73,15,1312,3,7211,0,2,0,2185,86
7238,968,64,0,610,3,4017,0,2,3,2198,103
7226,2048,79,12,1711,0,1262,0,1553,11,2177,77
7212,1583,79,7,3284,1,4218,0,4433,11,2125,27
7205,2023,80,7,3573,1,2424,0,2524,1,2125,27
7204,1386,77,13,3202,1,5076,0,4506,11,2125,27
7203,492,76,5,2376,1,6187,0,1954,10,2125,27
7198,2131,80,12,1882,1,1723,0,1290,11,2125,27
7176,1762,83,29,3634,0,273,0,3115,11,2177,77
7158,146,62,9,2143,1,7047,0,2,12,2251,62
7157,208,69,35,1983,3,8499,0,6126,0,2254,31
7155,132,64,37,3387,1,6854,0,2,4,2249,60
7146,1105,76,7,3292,1,4663,0,2,11,2238,94
7121,2048,79,33,0,0,3317,0,7178,1,2177,77
7117,1119,80,13,721,0,2879,0,2373,10,2177,77
7100,785,82,20,3002,3,288,0,7033,10,2180,93
7098,1328,82,24,1341,3,612,0,6352,1,2180,93
7097,1380,82,29,2350,3,764,0,6453,1,2180,93
7093,2066,80,4,2490,3,1637,0,7556,10,2175,73
7092,968,77,4,211,3,3648,0,7344,10,2175,73
7091,968,73,4,216,3,2786,0,7539,4,2175,73
7090,739,72,4,216,3,4494,0,7541,3,2175,73
7086,805,72,4,211,3,3627,0,7535,4,2175,73
7085,968,76,4,212,3,3910,0,7497,10,2175,73
7030,964,78,38,2129,0,807,0,7858,4,2084,131
7029,1162,78,38,864,1,741,0,4764,3,2254,31
6827,636,82,29,3160,3,157,4,2,10,2287,159
6825,68,52,15,733,2,8039,0,2709,4,2216,54
6823,149,61,9,1367,3,7700,0,2,9,2282,26
6820,337,56,12,1878,1,7706,0,1574,11,2240,165
6815,1674,76,9,1061,0,1306,0,3343,4,2188,91
6688,1144,81,8,233,0,2941,0,3370,10,2189,90
6812,764,82,7,1289,1,135,5,2,0,2162,57
6811,113,65,26,1251,3,4779,0,2,5,2254,31
6810,1638,81,7,3286,0,2789,0,2272,11,2177,77
6803,1327,82,16,3754,0,344,0,6915,13,2188,91
6801,996,78,12,1497,0,4042,0,3578,1,2177,77
6795,1391,75,12,1711,0,3780,0,1544,11,2177,77
6793,581,78,16,728,0,3384,0,6962,5,2188,91
6788,941,80,15,1948,3,656,0,4576,5,2180,93
6787,1065,83,20,3435,3,370,0,7071,5,2180,93
6786,785,82,20,3002,3,288,0,7033,10,2180,93
6782,149,71,12,1965,3,7753,0,2,5,2254,31
6780,114,60,12,1631,1,4779,0,2,10,2254,31
6768,1302,78,4,379,0,3371,0,7503,5,2177,77
6767,1868,81,37,3532,0,2753,0,5787,11,2177,77
6765,1720,78,0,149,1,5262,0,6068,0,2080,152
6760,1101,76,4,3932,1,3652,0,5888,0,2080,152
6757,1987,80,4,2496,4,2381,0,7559,10,2080,152
6742,1635,80,22,3045,3,2334,0,4009,1,2168,74
6720,1159,81,38,2139,1,167,0,4734,5,2170,71
6717,176,68,38,2310,3,4440,0,4819,10,2171,71
6713,990,80,27,1221,1,1868,0,7998,1,2172,71
6710,1530,83,37,3184,0,1373,0,5700,12,2177,77
6706,258,69,4,3922,3,6821,0,7582,1,2241,36
6697,1385,78,13,3247,3,6501,0,2,0,2072,167
6694,1155,71,7,3284,3,4779,0,2,11,2278,83
6687,1555,83,29,2532,0,817,0,3015,10,2177,77
6686,1245,81,9,1074,0,2509,0,3407,10,2189,90
6685,1794,80,19,2151,0,1482,0,394,1,2189,90
6683,1203,80,29,2030,0,2873,0,3130,9,2189,90
6681,1366,79,20,3415,0,1026,0,5927,13,2189,90
6679,1991,83,37,3764,0,509,0,5765,9,2189,90
6677,1592,84,16,3128,0,1222,0,6941,13,2189,90
6675,1674,72,32,0,0,6569,0,4302,9,2189,90
6673,2073,81,32,160,0,1161,0,4239,9,2189,90
6672,1837,82,15,2990,0,796,0,5303,9,2189,90
6671,2158,82,7,3284,0,1329,0,2101,9,2189,90
6670,1245,81,19,1092,0,2765,0,308,1,2189,90
6669,1974,83,9,1061,0,401,0,3444,4,2189,90
6667,1271,84,16,3754,0,982,0,6900,13,2189,90
6666,1592,78,9,1421,0,2169,0,402,1,2189,90
6665,1470,72,12,1745,0,2430,0,1726,9,2189,90
6663,696,81,19,2803,0,1852,0,255,1,2189,90
6661,456,73,29,2532,0,7493,0,3007,10,2189,90
6658,1391,76,22,3039,0,2432,0,4006,13,2189,90
6649,1071,81,29,2912,0,1496,0,6445,12,2189,90
6647,1556,79,12,1711,0,3336,0,1527,9,2189,90
6644,1892,83,9,1074,0,336,0,3393,10,2189,90
6642,1043,82,7,2505,0,1134,0,1911,10,2189,90
6641,411,79,7,3437,0,3604,0,6897,5,2189,90
6640,696,69,29,2030,0,7042,0,3124,8,2189,90
6635,1429,83,19,1092,0,649,0,307,1,2189,90
6634,764,73,25,2483,0,4800,0,4883,1,2189,90
6612,1243,82,9,2148,3,666,0,3511,6,2120,125
6611,1802,79,37,3767,3,2715,0,5781,0,2120,125
6609,1770,80,12,1716,3,2329,0,1416,0,2120,125
6608,850,81,37,1233,3,2058,0,3993,10,2120,125
6607,1241,84,16,2369,3,694,0,6927,0,2120,125
6606,1473,76,19,3885,3,2113,0,2852,1,2120,125
6605,1381,83,35,1988,3,879,0,6218,0,2120,125
6604,945,79,35,1988,3,3908,0,6217,0,2120,125
6603,1482,77,32,61,3,3046,0,421,9,2120,125
6562,1868,81,37,351,0,2433,0,6673,1,2177,77
6457,1119,81,38,1446,0,897,0,7865,5,2177,77
6405,1445,83,12,3700,4,4779,0,1776,12,2080,152
6394,600,71,4,3932,3,4779,0,2,0,2188,56
6391,891,72,7,3286,0,7843,0,3712,11,2177,77
6347,2051,82,12,1722,0,1783,0,1407,0,2278,83
6331,1892,82,9,1421,0,1682,0,397,1,2177,77
6330,667,73,29,2789,0,5994,0,5458,1,2177,77
6270,879,77,15,1951,3,632,0,6296,5,2180,93
6269,387,78,16,1518,3,6249,0,6981,10,2180,93
6267,1157,80,29,786,3,1257,0,3097,10,2180,93
6264,507,77,11,386,3,3573,0,4104,3,2180,93
6263,941,80,15,1948,3,656,0,4576,5,2180,93
6258,1179,77,22,3045,3,5362,0,4016,1,2175,73
6256,1555,81,4,3920,3,2194,0,7569,1,2175,73
6254,1365,77,4,3941,3,2652,0,5881,1,2175,73
6218,1362,81,19,2424,1,2030,0,309,1,2291,13
5988,1709,81,4,380,0,2410,0,7390,10,2177,77
5987,1916,82,7,3286,0,1795,0,2291,11,2177,77
6252,1119,75,3,2895,3,3944,0,7248,1,2175,73
6240,1105,76,7,3292,4,4663,0,2,11,2238,94
6236,887,69,7,3346,4,6386,0,2,11,2238,94
6233,272,66,15,1271,1,7847,0,2,1,2238,94
6232,132,64,37,3387,1,6854,0,2,4,2238,94
6219,564,75,12,2049,0,4864,0,4375,10,2084,131
5939,1039,76,1,4043,0,1,0,3907,1,2105,151
6137,1043,80,20,2721,1,2649,0,5905,10,2144,69
6070,223,73,29,3834,1,7379,0,2,10,2201,95
6052,2073,81,32,160,0,1161,0,4239,9,2188,91
6048,1365,75,12,1711,0,4008,0,1542,11,2177,77
6045,892,77,19,2151,1,4773,0,2,1,2235,58
6037,2010,84,7,3573,0,1570,0,2520,1,2188,91
6031,1144,77,38,3666,0,3552,0,7832,1,2177,77
6030,1445,77,12,1711,0,6433,0,1454,11,2177,77
6017,188,71,7,845,1,3039,0,2,5,2197,89
6012,1555,83,29,2532,0,817,0,3015,10,2177,77
6009,1490,79,12,1711,0,4066,0,1488,11,2177,77
6004,1794,80,19,2151,0,1482,0,394,1,2188,91
5998,879,77,15,1951,3,632,0,6296,5,2180,93
5997,1328,82,24,1341,3,612,0,6352,1,2180,93
5996,387,78,16,1518,3,6249,0,6981,10,2180,93
5980,1709,81,12,1766,0,3687,0,1283,0,2278,83
5972,802,72,13,4025,0,6184,0,2347,1,2105,151
5971,1302,76,7,3488,0,5472,0,2534,1,2105,151
5969,406,71,35,856,0,7621,0,5026,1,2105,151
5959,406,77,37,3145,0,3019,0,6856,5,2105,151
5957,1554,77,32,0,0,6380,0,4199,9,2105,151
5956,504,69,22,2465,0,7964,0,6748,10,2105,151
5954,332,69,9,1041,0,6621,0,614,12,2105,151
5952,1324,70,32,0,0,8203,0,4295,9,2105,151
5949,1638,76,0,144,1,4779,0,4578,8,2295,4
5950,690,79,8,3677,0,4825,0,3456,6,2105,151
5948,804,76,37,2857,0,5476,0,6619,10,2105,151
5946,258,69,29,3989,0,7810,0,5440,13,2105,151
